Episode,Epsilon,Q Value Loss,E[R]
0,1,0,0.297147
1,0.89682,0.15144,0.555028
2,0.849251,0.0273505,0.819003
3,0.804206,0.0242546,1.15991
4,0.76155,0.0275798,1.40424
5,0.721156,0.0264089,1.73921
6,0.682905,0.0296774,2.12961
7,0.646682,0.0290894,2.37059
8,0.612381,0.0288551,2.66462
9,0.5799,0.0255906,2.96292
10,0.549141,0.0256785,3.18313
11,0.520014,0.0320238,3.42283
12,0.492431,0.031554,3.66462
13,0.466312,0.035676,3.94002
14,0.441578,0.0365843,4.2277
15,0.418156,0.0347466,4.47923
16,0.395977,0.0352077,4.67683
17,0.374973,0.0357411,4.92674
18,0.355084,0.0391307,5.13652
19,0.33625,0.0393803,5.37466
20,0.318415,0.0380353,5.58671
21,0.301526,0.0382798,5.65418
22,0.285532,0.0414527,5.89745
23,0.270387,0.0305783,6.0836
24,0.256046,0.040565,6.25971
25,0.242464,0.0344588,6.42824
26,0.229604,0.0333125,6.58023
27,0.217425,0.0363025,6.67913
28,0.205893,0.0357423,6.80262
29,0.194972,0.0338851,6.94501
30,0.18463,0.0388188,7.13414
31,0.174837,0.0341261,7.16662
32,0.165564,0.0369236,7.19938
33,0.156782,0.0324677,7.27009
34,0.148466,0.0427609,7.42921
35,0.140591,0.0420982,7.5741
36,0.133134,0.0400537,7.60237
37,0.126072,0.0438197,7.6639
38,0.119385,0.0441807,7.67189
39,0.113053,0.0424979,7.75803
40,0.107056,0.0438219,7.87758
41,0.101378,0.0461952,7.91242
42,0.0960007,0.044623,8.01915
43,0.0909087,0.0426843,8.10679
44,0.0860867,0.0443438,8.17377
45,0.0815206,0.0469664,8.22481
46,0.0771966,0.0405268,8.27774
47,0.073102,0.0453855,8.30192
48,0.0692245,0.0472064,8.32383
49,0.0655528,0.0380691,8.38175
50,0.0620757,0.0361482,8.44757
51,0.0587832,0.0371289,8.50576
52,0.0556652,0.0406532,8.55818
53,0.0527126,0.0390005,8.58591
54,0.0499167,0.0393196,8.65198
55,0.047269,0.0381421,8.67772
56,0.0447618,0.039905,8.64734
57,0.0423876,0.0455157,8.63124
58,0.0401393,0.0425947,8.6123
59,0.0380102,0.0493999,8.62183
60,0.0359941,0.0478413,8.69201
61,0.0340849,0.0438685,8.66163
62,0.032277,0.0388441,8.66661
63,0.030565,0.0468116,8.72189
64,0.0289438,0.0418446,8.7012
65,0.0274086,0.0441244,8.73426
66,0.0259548,0.0425696,8.76211
67,0.0245781,0.041939,8.78171
68,0.0232744,0.0441658,8.83413
69,0.0220399,0.0361588,8.83899
70,0.0208709,0.0396537,8.84989
71,0.0197639,0.0401539,8.87621
72,0.0187156,0.0374177,8.88278
73,0.0177229,0.032832,8.88329
74,0.0167828,0.0359042,8.87945
75,0.0158926,0.0355368,8.85183
76,0.0150497,0.0447502,8.89834
77,0.0142514,0.0446352,8.91774
78,0.0134955,0.0487386,8.91961
79,0.0127797,0.0409085,8.97704
80,0.0121018,0.0442566,9.00414
81,0.0114599,0.044829,9.00563
82,0.0108521,0.0458242,9.0067
83,0.0102765,0.0449649,9.04819
84,0.00973138,0.045964,9.0757
85,0.00921521,0.0410326,9.09913
86,0.00872642,0.0416489,9.13571
87,0.00826356,0.0442131,9.13295
88,0.00782525,0.0433095,9.14371
89,0.00741018,0.0470049,9.14641
90,0.00701714,0.0466118,9.15036
91,0.00664494,0.0444605,9.14341
92,0.00629248,0.0408704,9.16743
93,0.00595872,0.0385618,9.14763
94,0.00564266,0.0427261,9.16799
95,0.00534336,0.0503834,9.16015
96,0.00505994,0.0446354,9.16173
97,0.00479156,0.0402696,9.15912
98,0.0045374,0.036242,9.15535
99,0.00429673,0.0405266,9.12679
100,0.00406883,0.0433911,9.14059
101,0.00385301,0.0424581,9.11239
102,0.00364864,0.0369262,9.14063
103,0.00345511,0.0415244,9.10454
104,0.00327185,0.0381865,9.14561
105,0.00309831,0.0388764,9.14248
106,0.00293397,0.0456926,9.14829
107,0.00277834,0.040546,9.18383
108,0.00263098,0.0472161,9.21245
109,0.00249143,0.0444695,9.22627
110,0.00235928,0.0420617,9.18903
111,0.00223414,0.0393808,9.20506
112,0.00211564,0.0398428,9.19837
113,0.00200342,0.0440509,9.2018
114,0.00189715,0.0483772,9.20048
115,0.00179653,0.0544011,9.19909
116,0.00170124,0.0433431,9.19254
117,0.001611,0.0429795,9.14737
118,0.00152555,0.041965,9.17892
119,0.00144463,0.0408675,9.17727
120,0.00136801,0.0484995,9.15183
121,0.00129545,0.0426968,9.1836
122,0.00122673,0.0456745,9.17531
123,0.00116167,0.0396358,9.21672
124,0.00110005,0.0404196,9.22159
125,0.0010417,0.0418331,9.24712
126,0.000986448,0.0453485,9.22097
127,0.000934125,0.0426249,9.21415
128,0.000884578,0.0385476,9.23733
129,0.000837659,0.0368787,9.22282
130,0.000793228,0.0409934,9.20158
131,0.000751154,0.0517645,9.17271
132,0.000711312,0.0430736,9.19133
133,0.000673583,0.042,9.19896
134,0.000637855,0.0425616,9.15281
135,0.000604022,0.0383079,9.16852
136,0.000571984,0.0457141,9.17579
137,0.000541645,0.0438078,9.21592
138,0.000512915,0.039758,9.18485
139,0.000485709,0.04682,9.17558
140,0.000459947,0.0423649,9.19539
141,0.00043555,0.0443914,9.20312
142,0.000412448,0.0389644,9.20816
143,0.000390571,0.0448046,9.19652
144,0.000369855,0.0381297,9.21206
145,0.000350237,0.0432325,9.22678
146,0.00033166,0.0444193,9.20971
147,0.000314068,0.0461522,9.20238
148,0.00029741,0.0502088,9.20736
149,0.000281635,0.0484693,9.20908
150,0.000266696,0.0462781,9.19218
151,0.00025255,0.0485528,9.20665
152,0.000239155,0.0458842,9.196
153,0.00022647,0.0466271,9.16556
154,0.000214457,0.0432283,9.14263
155,0.000203082,0.045848,9.15881
156,0.00019231,0.0431399,9.131
157,0.00018211,0.0418006,9.13688
158,0.000172451,0.0451605,9.13439
159,0.000163304,0.0438926,9.09821
160,0.000154642,0.0464083,9.08549
161,0.000146439,0.0417044,9.13064
162,0.000138672,0.0441936,9.14517
163,0.000131317,0.0451039,9.15898
164,0.000124351,0.04753,9.12949
165,0.000117756,0.0406461,9.17948
166,0.00011151,0.0423036,9.19727
167,0.000105595,0.044341,9.2119
168,9.9994e-05,0.0404495,9.19046
169,9.46902e-05,0.0405438,9.21013
170,8.96677e-05,0.0466707,9.2062
171,8.49116e-05,0.0402786,9.22671
172,8.04077e-05,0.0439101,9.25147
173,7.61428e-05,0.0374708,9.27508
174,7.21041e-05,0.045117,9.28894
175,6.82796e-05,0.0475107,9.25947
176,6.46579e-05,0.0441536,9.22013
177,6.12284e-05,0.0441051,9.25903
178,5.79807e-05,0.0430315,9.24252
179,5.49053e-05,0.038554,9.25143
180,5.19931e-05,0.0455306,9.2395
181,4.92353e-05,0.0418823,9.2362
182,4.66238e-05,0.0469308,9.22459
183,4.41508e-05,0.0383303,9.22046
184,4.1809e-05,0.0416087,9.23935
185,3.95913e-05,0.0402719,9.23246
186,3.74914e-05,0.0402695,9.25621
187,3.55028e-05,0.0431597,9.20245
188,3.36196e-05,0.0433983,9.21713
189,3.18364e-05,0.0387726,9.24545
190,3.01478e-05,0.046495,9.2231
191,2.85487e-05,0.0423226,9.18823
192,2.70344e-05,0.0438938,9.22768
193,2.56005e-05,0.0474696,9.21955
194,2.42426e-05,0.0472529,9.15917
195,2.29567e-05,0.0459087,9.12586
196,2.17391e-05,0.039352,9.17216
197,2.0586e-05,0.0487882,9.15571
198,1.94941e-05,0.045031,9.1852
199,1.84601e-05,0.0469578,9.23109
200,1.74809e-05,0.0457023,9.25197
201,1.65537e-05,0.0425628,9.23393
202,1.56757e-05,0.0515038,9.23168
203,1.48442e-05,0.0427549,9.22759
204,1.40569e-05,0.0463343,9.24195
205,1.33113e-05,0.0452726,9.26144
206,1.26052e-05,0.0484831,9.26688
207,1.19366e-05,0.0509637,9.26422
208,1.13035e-05,0.042788,9.26879
209,1.07039e-05,0.0459256,9.23467
210,1.01362e-05,0.0440512,9.26474
211,9.59854e-06,0.0409247,9.26216
212,9.08942e-06,0.0372028,9.30588
213,8.6073e-06,0.0419925,9.28422
214,8.15076e-06,0.045366,9.286
215,7.71843e-06,0.0375607,9.3089
216,7.30903e-06,0.0409825,9.30501
217,6.92135e-06,0.04345,9.253
218,6.55423e-06,0.0413894,9.21074
219,6.20658e-06,0.038903,9.22185
220,5.87738e-06,0.0432891,9.20019
221,5.56563e-06,0.0460476,9.21105
222,5.27042e-06,0.0406824,9.24491
223,4.99087e-06,0.0415534,9.20587
224,4.72615e-06,0.0487822,9.21952
225,4.47547e-06,0.0450481,9.23298
226,4.23808e-06,0.0419233,9.24082
227,4.01329e-06,0.0406039,9.22031
228,3.80042e-06,0.0452217,9.22799
229,3.59884e-06,0.0421284,9.14862
230,3.40795e-06,0.0465225,9.17836
231,3.22719e-06,0.0443215,9.20808
232,3.05601e-06,0.0442276,9.20213
233,2.89392e-06,0.0411502,9.188
234,2.74042e-06,0.0454205,9.24368
235,2.59506e-06,0.0434432,9.24865
236,2.45742e-06,0.0412773,9.26573
237,2.32707e-06,0.0409759,9.23356
238,2.20364e-06,0.0419199,9.20986
239,2.08676e-06,0.0427157,9.21223
240,1.97607e-06,0.0417126,9.21089
241,1.87126e-06,0.045324,9.23236
242,1.772e-06,0.0413753,9.23515
243,1.67801e-06,0.0443763,9.25648
244,1.58901e-06,0.0509651,9.23492
245,1.50473e-06,0.0473724,9.27986
246,1.42491e-06,0.050371,9.28181
247,1.34933e-06,0.0473252,9.25965
248,1.27776e-06,0.0458218,9.24442
249,1.20999e-06,0.0427142,9.24706
250,1.14581e-06,0.0462234,9.26179
251,1.08503e-06,0.0409266,9.25775
252,1.02748e-06,0.0422979,9.25616
253,9.72982e-07,0.0454215,9.25416
254,9.21374e-07,0.0476025,9.25006
255,8.72503e-07,0.0402218,9.28871
256,8.26224e-07,0.0380975,9.29494
257,7.824e-07,0.0381839,9.30645
258,7.409e-07,0.0390621,9.28765
259,7.01602e-07,0.0418638,9.24594
260,6.64388e-07,0.0473042,9.26857
261,6.29148e-07,0.0445556,9.27107
262,5.95777e-07,0.037506,9.25688
263,5.64176e-07,0.0457245,9.23312
264,5.34251e-07,0.0437247,9.24004
265,5.05914e-07,0.0402171,9.23362
266,4.79079e-07,0.0453125,9.25783
267,4.53668e-07,0.0410314,9.27391
268,4.29605e-07,0.0461037,9.30114
269,4.06818e-07,0.0431234,9.2446
270,3.8524e-07,0.0453569,9.25294
271,3.64806e-07,0.0398492,9.2643
272,3.45456e-07,0.0450922,9.29535
273,3.27133e-07,0.0383235,9.28761
274,3.09781e-07,0.044917,9.295
275,2.9335e-07,0.0432153,9.30201
276,2.7779e-07,0.0391255,9.28952
277,2.63056e-07,0.0457305,9.25383
278,2.49103e-07,0.0501967,9.23442
279,2.3589e-07,0.0449786,9.24437
280,2.23378e-07,0.0484531,9.25291
281,2.1153e-07,0.043803,9.28646
282,2.0031e-07,0.0470125,9.27222
283,1.89685e-07,0.0496712,9.25195
284,1.79624e-07,0.0472717,9.2616
285,1.70096e-07,0.0464179,9.19387
286,1.61074e-07,0.0405718,9.18651
287,1.52531e-07,0.0484376,9.18427
288,1.4444e-07,0.041846,9.16076
289,1.36779e-07,0.0392831,9.17138
290,1.29524e-07,0.0498681,9.18886
291,1.22654e-07,0.0434216,9.13666
292,1.16148e-07,0.0446832,9.1391
293,1.09987e-07,0.0463617,9.16495
294,1.04154e-07,0.041104,9.16135
295,9.86291e-08,0.0381532,9.15499
296,9.33976e-08,0.0469685,9.17368
297,8.84437e-08,0.0445775,9.18205
298,8.37525e-08,0.041897,9.15194
299,7.93101e-08,0.0449784,9.166
300,7.51034e-08,0.0495459,9.1226
301,7.11198e-08,0.0441527,9.15842
302,6.73475e-08,0.0486388,9.0953
303,6.37753e-08,0.0426824,9.07182
304,6.03926e-08,0.0460975,9.11826
305,5.71892e-08,0.0476034,9.10296
306,5.41558e-08,0.0472742,9.14072
307,5.12833e-08,0.0481687,9.11669
308,4.85632e-08,0.0451831,9.09779
309,4.59873e-08,0.0415794,9.15037
310,4.35481e-08,0.0475672,9.12264
311,4.12382e-08,0.0431108,9.17281
312,3.90509e-08,0.0379878,9.18573
313,3.69796e-08,0.0370474,9.21537
314,3.50181e-08,0.0434937,9.1938
315,3.31607e-08,0.042063,9.16247
316,3.14018e-08,0.0426066,9.19917
317,2.97362e-08,0.0437602,9.20309
318,2.8159e-08,0.042264,9.20538
319,2.66654e-08,0.0404369,9.2121
320,2.5251e-08,0.0480533,9.19674
321,2.39117e-08,0.0489251,9.21817
322,2.26433e-08,0.0533492,9.17234
323,2.14423e-08,0.0534211,9.18233
324,2.0305e-08,0.0442419,9.20167
325,1.9228e-08,0.0437948,9.20889
326,1.82081e-08,0.0492548,9.24597
327,1.72423e-08,0.0511073,9.23704
328,1.63277e-08,0.0457882,9.25233
329,1.54617e-08,0.0394277,9.20194
330,1.46416e-08,0.0485592,9.1467
331,1.3865e-08,0.0426144,9.14302
332,1.31296e-08,0.0464023,9.1312
333,1.24331e-08,0.0470374,9.14278
334,1.17737e-08,0.0432622,9.16784
335,1.11492e-08,0.0475847,9.18559
336,1.05578e-08,0.0465956,9.21512
337,9.99781e-09,0.0471425,9.14061
338,9.46751e-09,0.0435205,9.16193
339,8.96534e-09,0.0472401,9.19841
340,8.4898e-09,0.0491921,9.19475
341,8.03949e-09,0.0447042,9.15907
342,7.61306e-09,0.0460677,9.1966
343,7.20926e-09,0.0403094,9.19603
344,6.82687e-09,0.0504095,9.20408
345,6.46476e-09,0.0441885,9.20922
346,6.12186e-09,0.0479495,9.23123
347,5.79715e-09,0.0458417,9.19357
348,5.48966e-09,0.0385318,9.17895
349,5.19848e-09,0.045321,9.16987
350,4.92274e-09,0.0402931,9.19906
351,4.66163e-09,0.0404603,9.19998
352,4.41437e-09,0.0485395,9.2242
353,4.18023e-09,0.0406595,9.24737
354,3.9585e-09,0.0406721,9.25099
355,3.74854e-09,0.0445972,9.23467
356,3.54971e-09,0.0434203,9.23502
357,3.36143e-09,0.0430625,9.21136
358,3.18313e-09,0.0415051,9.25193
359,3.01429e-09,0.044258,9.26616
360,2.85441e-09,0.0477037,9.27497
361,2.70301e-09,0.0463101,9.28936
362,2.55964e-09,0.0450922,9.29337
363,2.42387e-09,0.0454315,9.30275
364,2.29531e-09,0.0441185,9.31787
365,2.17356e-09,0.0495233,9.28702
366,2.05827e-09,0.0402281,9.28825
367,1.9491e-09,0.0519195,9.30569
368,1.84571e-09,0.0438022,9.26027
369,1.74781e-09,0.0476953,9.23479
370,1.65511e-09,0.0503517,9.23809
371,1.56732e-09,0.0449387,9.25839
372,1.48419e-09,0.0472562,9.26846
373,1.40546e-09,0.0418713,9.22533
374,1.33091e-09,0.0503572,9.19724
375,1.26032e-09,0.0398743,9.1966
376,1.19347e-09,0.0470976,9.19681
377,1.13017e-09,0.0424939,9.20271
378,1.07022e-09,0.0404637,9.25629
379,1.01346e-09,0.0459662,9.28179
380,9.597e-10,0.039883,9.31739
381,9.08796e-10,0.0408037,9.29798
382,8.60592e-10,0.0405294,9.27286
383,8.14945e-10,0.0430772,9.24977
384,7.71719e-10,0.0359969,9.26391
385,7.30786e-10,0.0455083,9.30757
386,6.92024e-10,0.0382666,9.30494
387,6.55318e-10,0.0402923,9.27391
388,6.20559e-10,0.0394697,9.30211
389,5.87644e-10,0.0442359,9.27435
390,5.56474e-10,0.0403154,9.25909
391,5.26958e-10,0.0426916,9.27551
392,4.99008e-10,0.0419205,9.2565
393,4.72539e-10,0.0409805,9.27773
394,4.47475e-10,0.0418478,9.25424
395,4.2374e-10,0.0383788,9.20134
396,4.01265e-10,0.0414724,9.22596
397,3.79981e-10,0.0418188,9.25333
398,3.59826e-10,0.0404268,9.22895
399,3.4074e-10,0.0374018,9.23246
400,3.22667e-10,0.0452555,9.22838
401,3.05552e-10,0.0408667,9.21966
402,2.89345e-10,0.0351102,9.23446
403,2.73998e-10,0.0514486,9.19155
404,2.59465e-10,0.0338729,9.18937
405,2.45702e-10,0.0414071,9.20562
406,2.3267e-10,0.0460852,9.20666
407,2.20329e-10,0.0453328,9.24465
408,2.08642e-10,0.0422019,9.18837
409,1.97576e-10,0.0446782,9.16483
410,1.87096e-10,0.0341743,9.17874
411,1.77172e-10,0.0369597,9.1621
412,1.67775e-10,0.044481,9.17161
413,1.58876e-10,0.0457869,9.18282
414,1.50449e-10,0.0515896,9.16394
415,1.42469e-10,0.0437382,9.20574
416,1.34912e-10,0.0477955,9.19388
417,1.27756e-10,0.0448223,9.21166
418,1.2098e-10,0.0445059,9.20117
419,1.14563e-10,0.0449327,9.18403
420,1.08486e-10,0.0430557,9.21828
421,1.02732e-10,0.0430734,9.17123
422,9.72827e-11,0.0547522,9.19917
423,9.21227e-11,0.0416969,9.20135
424,8.72364e-11,0.0453899,9.15183
425,8.26092e-11,0.0484247,9.14855
426,7.82275e-11,0.0502293,9.14237
427,7.40782e-11,0.0476123,9.16539
428,7.0149e-11,0.0448493,9.16735
429,6.64282e-11,0.0494579,9.19685
430,6.29047e-11,0.0417809,9.18349
431,5.95682e-11,0.0440654,9.18554
